shot_id,guid,page_sequence,index,buf_idx,flags,time_tick,time_seconds,n,az_deg,el_deg,radial_velocity_mps,dist_m,sync_idx,sync_buf,snr,peak,az1_deg,az2_deg,az3_deg,el1_deg,el2_deg,pk0,pk1,pk2,pk3,pk4,pk5
3,{6aae52a8-0000-4231-afd4-231cb04c0003},60,1920,13,9,64297,1.716729900,0.051200000,3.730000,7.830000,27.420000,0.000000,0,-1,229,903,3.780000,3.690000,0.000000,7.890000,7.790000,178.446770,209.188461,271.656513,257.939100,0.000000,0.000000
3,{6aae52a8-0000-4231-afd4-231cb04c0003},60,1952,13,9,64329,1.717584300,0.052050000,3.700000,8.010000,27.430000,0.000000,0,-1,225,903,3.750000,3.650000,0.000000,8.060000,7.960000,177.248716,206.655264,264.043808,253.983736,0.000000,0.000000
3,{6aae52a8-0000-4231-afd4-231cb04c0003},60,1984,13,9,64361,1.718438700,0.052900000,3.650000,8.150000,27.450000,0.000000,0,-1,222,903,3.710000,3.610000,0.000000,8.210000,8.100000,178.326368,203.518867,259.475708,247.765779,0.000000,0.000000
3,{6aae52a8-0000-4231-afd4-231cb04c0003},60,2016,14,9,64393,1.719293100,0.053760000,3.670000,8.280000,27.450000,0.000000,0,-1,221,903,3.700000,3.640000,0.000000,8.320000,8.260000,182.372332,201.565027,258.965492,241.551399,0.000000,0.000000
3,{6aae52a8-0000-4231-afd4-231cb04c0003},64,2048,14,9,64425,1.720147500,0.054610000,3.740000,8.420000,27.440000,0.000000,0,-1,221,903,3.730000,3.760000,0.000000,8.410000,8.440000,187.107325,201.640129,259.300470,239.086151,0.000000,0.000000
3,{6aae52a8-0000-4231-afd4-231cb04c0003},64,2080,14,9,64457,1.721001900,0.055460000,3.800000,8.530000,27.410000,0.000000,0,-1,221,903,3.730000,3.880000,0.000000,8.460000,8.610000,190.370083,201.717615,256.682634,239.502192,0.000000,0.000000
3,{6aae52a8-0000-4231-afd4-231cb04c0003},64,2112,13,9,64489,1.721856300,0.056320000,3.800000,8.620000,27.400000,0.000000,0,-1,219,903,3.690000,3.930000,0.000000,8.500000,8.740000,190.536976,198.953152,248.578787,238.837004,0.000000,0.000000
3,{6aae52a8-0000-4231-afd4-231cb04c0003},64,2144,14,9,64521,1.722710700,0.057170000,3.750000,8.680000,27.420000,0.000000,0,-1,211,903,3.610000,3.900000,0.000000,8.540000,8.830000,187.650919,191.293955,236.434937,231.540203,0.000000,0.000000
3,{6aae52a8-0000-4231-afd4-231cb04c0003},68,2176,13,9,64553,1.723565100,0.058020000,3.710000,8.740000,27.470000,0.000000,0,-1,201,903,3.570000,3.860000,0.000000,8.600000,8.890000,184.699297,181.102753,224.118233,217.642784,0.000000,0.000000
3,{6aae52a8-0000-4231-afd4-231cb04c0003},68,2208,12,9,64585,1.724419500,0.058880000,3.730000,8.810000,27.510000,0.000000,0,-1,194,903,3.610000,3.860000,0.000000,8.700000,8.940000,182.906389,176.079273,213.888884,205.787420,0.000000,0.000000
3,{6aae52a8-0000-4231-afd4-231cb04c0003},68,2240,10,9,64617,1.725273900,0.059730000,3.780000,8.940000,27.500000,0.000000,0,-1,191,903,3.680000,3.900000,0.000000,8.840000,9.060000,182.148218,177.961588,207.343102,199.501514,0.000000,0.000000
3,{6aae52a8-0000-4231-afd4-231cb04c0003},68,2272,9,9,64649,1.726128300,0.060580000,3.760000,9.100000,27.450000,0.000000,0,-1,191,903,3.650000,3.880000,0.000000,8.990000,9.230000,181.305408,185.027122,203.406811,198.853016,0.000000,0.000000
3,{6aae52a8-0000-4231-afd4-231cb04c0003},72,2304,8,9,64681,1.726982700,0.061440000,3.650000,9.260000,27.410000,0.000000,0,-1,191,903,3.520000,3.790000,0.000000,9.130000,9.400000,179.370642,189.983845,200.892687,197.600126,0.000000,0.000000
3,{6aae52a8-0000-4231-afd4-231cb04c0003},72,2336,8,9,64713,1.727837100,0.062290000,3.540000,9.390000,27.430000,0.000000,0,-1,187,903,3.370000,3.710000,0.000000,9.220000,9.560000,176.290274,186.215639,198.584795,190.736055,0.000000,0.000000
3,{6aae52a8-0000-4231-afd4-231cb04c0003},72,2368,7,9,64745,1.728691500,0.063140000,3.510000,9.490000,27.480000,0.000000,0,-1,182,903,3.300000,3.720000,0.000000,9.280000,9.700000,173.250437,179.511309,194.823742,184.338093,0.000000,0.000000
3,{6aae52a8-0000-4231-afd4-231cb04c0003},72,2400,7,9,64777,1.729545900,0.064000000,3.520000,9.560000,27.500000,0.000000,0,-1,180,903,3.320000,3.720000,0.000000,9.370000,9.770000,171.276331,177.928209,190.215111,184.048414,0.000000,0.000000
3,{6aae52a8-0000-4231-afd4-231cb04c0003},76,2432,7,9,64809,1.730400300,0.064850000,3.430000,9.630000,27.490000,0.000000,0,-1,182,903,3.310000,3.550000,0.000000,9.510000,9.750000,171.211958,182.511806,188.566446,188.726187,0.000000,0.000000
3,{6aae52a8-0000-4231-afd4-231cb04c0003},76,2464,8,9,64841,1.731254700,0.065700000,3.230000,9.700000,27.460000,0.000000,0,-1,186,903,3.210000,3.260000,0.000000,9.680000,9.720000,173.726082,189.198256,192.120075,191.968679,0.000000,0.000000
3,{6aae52a8-0000-4231-afd4-231cb04c0003},76,2496,8,9,64873,1.732109100,0.066560000,3.070000,9.770000,27.450000,0.000000,0,-1,188,903,3.120000,3.030000,0.000000,9.820000,9.730000,177.755356,191.041231,199.052095,186.934471,0.000000,0.000000
3,{6aae52a8-0000-4231-afd4-231cb04c0003},76,2528,8,9,64905,1.732963500,0.067410000,3.080000,9.840000,27.480000,0.000000,0,-1,187,903,3.130000,3.040000,0.000000,9.890000,9.800000,180.870295,187.215805,204.738379,176.615715,0.000000,0.000000
3,{6aae52a8-0000-4231-afd4-231cb04c0003},80,2560,8,9,64937,1.733817900,0.068260000,3.300000,9.930000,27.510000,0.000000,0,-1,184,903,3.300000,3.310000,0.000000,9.930000,9.940000,181.050301,183.774233,203.957558,170.389414,0.000000,0.000000
3,{6aae52a8-0000-4231-afd4-231cb04c0003},80,2592,8,9,64969,1.734672300,0.069110000,3.570000,10.020000,27.510000,0.000000,0,-1,181,903,3.540000,3.610000,0.000000,9.990000,10.060000,176.651478,184.494257,194.544792,171.810389,0.000000,0.000000
3,{6aae52a8-0000-4231-afd4-231cb04c0003},80,2624,8,9,65001,1.735526700,0.069970000,3.630000,10.110000,27.480000,0.000000,0,-1,178,903,3.650000,3.620000,0.000000,10.130000,10.090000,167.651176,188.257694,180.597305,178.523064,0.000000,0.000000
3,{6aae52a8-0000-4231-afd4-231cb04c0003},80,2656,9,9,65033,1.736381100,0.070820000,3.430000,10.190000,27.460000,0.000000,0,-1,173,903,3.560000,3.320000,0.000000,10.320000,10.080000,155.721903,189.719200,168.733597,182.414055,0.000000,0.000000
3,{6aae52a8-0000-4231-afd4-231cb04c0003},84,2688,10,9,65065,1.737235500,0.071680000,3.090000,10.260000,27.460000,0.000000,0,-1,165,903,3.280000,2.920000,0.000000,10.450000,10.090000,143.043995,182.472467,162.587166,176.185369,0.000000,0.000000
3,{6aae52a8-0000-4231-afd4-231cb04c0003},84,2720,11,9,65097,1.738089900,0.072530000,2.760000,10.250000,27.510000,0.000000,0,-1,156,903,2.860000,2.670000,0.000000,10.350000,10.160000,134.977102,165.902376,163.910389,163.203478,0.000000,0.000000
3,{6aae52a8-0000-4231-afd4-231cb04c0003},84,2752,11,9,65129,1.738944300,0.073380000,2.640000,10.110000,27.540000,0.000000,0,-1,151,903,2.520000,2.760000,0.000000,10.000000,10.240000,136.349201,147.173405,172.457695,152.462721,0.000000,0.000000
3,{6aae52a8-0000-4231-afd4-231cb04c0003},84,2784,10,9,65161,1.739798700,0.074240000,2.910000,9.890000,27.520000,0.000000,0,-1,153,903,2.630000,3.200000,0.000000,9.610000,10.180000,147.739649,135.505199,184.942484,149.394274,0.000000,0.000000
3,{6aae52a8-0000-4231-afd4-231cb04c0003},88,2816,9,9,65193,1.740653100,0.075090000,3.460000,9.650000,27.460000,0.000000,0,-1,162,903,3.200000,3.740000,0.000000,9.380000,9.920000,166.800022,135.799646,196.576118,155.961514,0.000000,0.000000
3,{6aae52a8-0000-4231-afd4-231cb04c0003},88,2848,9,9,65225,1.741507500,0.075940000,3.980000,9.470000,27.380000,0.000000,0,-1,175,903,3.800000,4.170000,0.000000,9.290000,9.660000,185.036659,148.546696,201.849937,169.676542,0.000000,0.000000
3,{6aae52a8-0000-4231-afd4-231cb04c0003},88,2880,9,9,65257,1.742361900,0.076800000,4.510000,9.310000,27.330000,0.000000,0,-1,185,904,4.390000,4.640000,0.000000,9.190000,9.440000,192.664862,169.280767,196.346045,184.931755,0.000000,0.000000
3,{6aae52a8-0000-4231-afd4-231cb04c0003},88,2912,9,9,65289,1.743216300,0.077650000,4.600000,9.340000,27.340000,0.000000,0,-1,187,904,4.510000,4.700000,0.000000,9.250000,9.440000,187.952518,187.728405,180.392265,195.627213,0.000000,0.000000
3,{6aae52a8-0000-4231-afd4-231cb04c0003},92,2944,11,9,65321,1.744070700,0.078500000,4.270000,9.480000,27.380000,0.000000,0,-1,181,903,4.240000,4.310000,0.000000,9.450000,9.520000,176.076889,195.434093,159.953833,197.293758,0.000000,0.000000
