shot_id,guid,track_id,point_index,frame_number,timestamp,u_px,v_px,radius_px,circularity_factor,shutter_time_ms
7,{6aae52ef-0000-40a7-afd4-0a7cb1400007},1,0,17,1789809390.914793968,235.425629,324.934753,48.066956,31.957550,1.000000
7,{6aae52ef-0000-40a7-afd4-0a7cb1400007},1,1,18,1789809390.920331955,244.210297,324.378662,44.480362,27.759186,1.000000
7,{6aae52ef-0000-40a7-afd4-0a7cb1400007},1,2,19,1789809390.925853968,250.275452,321.681702,40.586807,21.886566,1.000000
7,{6aae52ef-0000-40a7-afd4-0a7cb1400007},1,3,20,1789809390.931380033,248.924194,314.977631,40.064453,22.483772,1.000000
7,{6aae52ef-0000-40a7-afd4-0a7cb1400007},1,4,21,1789809390.936913967,246.475281,302.837830,37.765961,22.182152,1.000000
7,{6aae52ef-0000-40a7-afd4-0a7cb1400007},1,5,22,1789809390.942440987,244.649475,289.088867,37.834229,21.971115,1.000000
7,{6aae52ef-0000-40a7-afd4-0a7cb1400007},1,6,23,1789809390.947973967,241.936615,271.957764,33.243195,22.858154,1.000000
7,{6aae52ef-0000-40a7-afd4-0a7cb1400007},1,7,24,1789809390.953524113,236.601379,255.216125,28.008545,21.851456,1.000000
