shot_id,guid,page_sequence,index,buf_idx,flags,time_tick,time_seconds,n,az_deg,el_deg,radial_velocity_mps,dist_m,sync_idx,sync_buf,snr,peak,az1_deg,az2_deg,az3_deg,el1_deg,el2_deg,pk0,pk1,pk2,pk3,pk4,pk5
2,{6aae5295-0000-42ed-afd4-2ede06240002},148,10336,28,9,73,0.001949100,0.275620000,1.420000,16.550000,30.990000,0.000000,0,-1,37,888,1.560000,1.300000,0.000000,16.680000,16.420000,33.235550,41.726828,34.208298,42.171478,0.000000,0.000000
2,{6aae5295-0000-42ed-afd4-2ede06240002},148,10464,29,9,201,0.005366700,0.279040000,1.370000,16.610000,31.010000,0.000000,0,-1,36,888,1.540000,1.220000,0.000000,16.780000,16.460000,32.029152,40.305853,34.294128,40.473938,0.000000,0.000000
2,{6aae5295-0000-42ed-afd4-2ede06240002},152,10592,26,9,329,0.008784300,0.282450000,1.380000,16.630000,30.890000,0.000000,0,-1,35,888,1.590000,1.190000,0.000000,16.830000,16.430000,31.188726,39.005280,32.669306,39.076805,0.000000,0.000000
2,{6aae5295-0000-42ed-afd4-2ede06240002},152,10720,28,9,457,0.012201900,0.285860000,1.320000,16.590000,30.940000,0.000000,0,-1,35,888,1.510000,1.140000,0.000000,16.780000,16.410000,30.834675,39.001703,33.241510,39.123297,0.000000,0.000000
2,{6aae5295-0000-42ed-afd4-2ede06240002},152,10848,27,9,585,0.015619500,0.289280000,1.210000,16.600000,30.850000,0.000000,0,-1,34,888,1.430000,1.010000,0.000000,16.810000,16.390000,29.213428,37.699938,31.450987,37.682056,0.000000,0.000000
2,{6aae5295-0000-42ed-afd4-2ede06240002},152,10976,26,9,713,0.019037100,0.292690000,1.160000,16.630000,30.880000,0.000000,0,-1,32,888,1.360000,0.960000,0.000000,16.840000,16.440000,28.102398,36.705732,31.260252,35.628080,0.000000,0.000000
2,{6aae5295-0000-42ed-afd4-2ede06240002},156,11104,25,9,841,0.022454700,0.296100000,1.180000,16.670000,30.790000,0.000000,0,-1,32,888,1.400000,0.960000,0.000000,16.890000,16.450000,27.699471,36.486387,31.974316,35.477877,0.000000,0.000000
2,{6aae5295-0000-42ed-afd4-2ede06240002},156,11232,26,9,969,0.025872300,0.299510000,1.160000,16.790000,30.810000,0.000000,0,-1,32,888,1.440000,0.900000,0.000000,17.070000,16.530000,27.970076,36.023855,31.071901,34.943819,0.000000,0.000000
2,{6aae5295-0000-42ed-afd4-2ede06240002},156,11360,26,9,1097,0.029289900,0.302930000,1.120000,16.780000,30.750000,0.000000,0,-1,31,889,1.340000,0.900000,0.000000,17.000000,16.560000,26.314259,34.762621,29.997826,34.136772,0.000000,0.000000
2,{6aae5295-0000-42ed-afd4-2ede06240002},156,11488,23,9,1225,0.032707500,0.306340000,1.130000,16.720000,30.720000,0.000000,0,-1,29,889,1.390000,0.880000,0.000000,16.980000,16.470000,25.014877,33.004284,29.075146,32.222271,0.000000,0.000000
2,{6aae5295-0000-42ed-afd4-2ede06240002},160,11616,22,9,1353,0.036125100,0.309760000,1.050000,16.800000,30.690000,0.000000,0,-1,29,889,1.320000,0.800000,0.000000,17.060000,16.540000,24.912357,33.731461,29.277802,31.958818,0.000000,0.000000
2,{6aae5295-0000-42ed-afd4-2ede06240002},160,11744,25,9,1481,0.039542700,0.313170000,1.040000,16.860000,30.670000,0.000000,0,-1,29,889,1.420000,0.670000,0.000000,17.240000,16.490000,24.482012,32.488108,29.107332,31.172037,0.000000,0.000000
2,{6aae5295-0000-42ed-afd4-2ede06240002},160,11872,24,9,1609,0.042960300,0.316580000,0.970000,16.960000,30.640000,0.000000,0,-1,29,889,1.240000,0.720000,0.000000,17.230000,16.700000,24.116039,31.924248,29.546022,30.772686,0.000000,0.000000
2,{6aae5295-0000-42ed-afd4-2ede06240002},160,12000,20,9,1737,0.046377900,0.320000000,0.950000,16.860000,30.560000,0.000000,0,-1,27,889,1.100000,0.820000,0.000000,17.010000,16.730000,23.088455,30.637980,28.187037,28.716326,0.000000,0.000000
2,{6aae5295-0000-42ed-afd4-2ede06240002},164,12128,22,9,1865,0.049795500,0.323410000,0.960000,16.870000,30.590000,0.000000,0,-1,28,889,1.260000,0.660000,0.000000,17.170000,16.580000,23.759604,31.021833,29.046535,29.408932,0.000000,0.000000
2,{6aae5295-0000-42ed-afd4-2ede06240002},164,12256,26,9,1993,0.053213100,0.326820000,1.030000,16.940000,30.510000,0.000000,0,-1,27,890,1.290000,0.770000,0.000000,17.210000,16.690000,22.403002,30.376911,28.325319,28.128624,0.000000,0.000000
2,{6aae5295-0000-42ed-afd4-2ede06240002},164,12384,21,9,2121,0.056630700,0.330240000,0.940000,16.870000,30.550000,0.000000,0,-1,26,890,1.200000,0.700000,0.000000,17.120000,16.620000,22.057295,28.653145,27.192831,26.665926,0.000000,0.000000
2,{6aae5295-0000-42ed-afd4-2ede06240002},164,12512,22,9,2249,0.060048300,0.333650000,0.940000,17.080000,30.440000,0.000000,0,-1,25,890,1.050000,0.850000,0.000000,17.190000,16.990000,22.251606,28.491020,26.636124,25.360584,0.000000,0.000000
2,{6aae5295-0000-42ed-afd4-2ede06240002},168,12640,23,9,2377,0.063465900,0.337060000,0.800000,16.990000,30.470000,0.000000,0,-1,25,890,0.930000,0.690000,0.000000,17.110000,16.870000,21.923780,29.158592,26.413202,25.794506,0.000000,0.000000
2,{6aae5295-0000-42ed-afd4-2ede06240002},168,12768,24,9,2505,0.066883500,0.340480000,0.870000,17.000000,30.370000,0.000000,0,-1,24,890,0.930000,0.820000,0.000000,17.060000,16.960000,20.484924,27.831793,26.034117,24.930239,0.000000,0.000000
2,{6aae5295-0000-42ed-afd4-2ede06240002},168,12896,19,9,2633,0.070301100,0.343890000,0.860000,17.210000,30.410000,0.000000,0,-1,24,890,0.980000,0.750000,0.000000,17.330000,17.090000,20.717382,26.806593,25.446415,24.583340,0.000000,0.000000
2,{6aae5295-0000-42ed-afd4-2ede06240002},168,13024,21,9,2761,0.073718700,0.347300000,0.870000,17.140000,30.300000,0.000000,0,-1,23,891,0.910000,0.840000,0.000000,17.180000,17.110000,20.679235,25.851727,24.892092,24.021864,0.000000,0.000000
2,{6aae5295-0000-42ed-afd4-2ede06240002},172,13152,23,9,2889,0.077136300,0.350720000,0.910000,17.230000,30.350000,0.000000,0,-1,24,890,1.090000,0.730000,0.000000,17.410000,17.060000,21.052361,26.917458,25.533438,23.546219,0.000000,0.000000
2,{6aae5295-0000-42ed-afd4-2ede06240002},172,13280,22,9,3017,0.080553900,0.354130000,0.880000,17.330000,30.260000,0.000000,0,-1,23,891,1.000000,0.780000,0.000000,17.450000,17.220000,19.435883,25.497675,25.067329,22.647381,0.000000,0.000000
2,{6aae5295-0000-42ed-afd4-2ede06240002},172,13408,20,9,3145,0.083971500,0.357540000,0.860000,17.230000,30.260000,0.000000,0,-1,21,891,0.820000,0.910000,0.000000,17.190000,17.290000,18.187761,24.200678,23.407936,21.011829,0.000000,0.000000
2,{6aae5295-0000-42ed-afd4-2ede06240002},172,13536,22,9,3273,0.087389100,0.360960000,0.840000,17.290000,30.220000,0.000000,0,-1,22,891,0.820000,0.870000,0.000000,17.270000,17.320000,19.181967,24.718046,23.763180,21.377802,0.000000,0.000000
2,{6aae5295-0000-42ed-afd4-2ede06240002},176,13664,21,9,3401,0.090806700,0.364370000,0.880000,17.380000,30.200000,0.000000,0,-1,21,891,0.820000,0.950000,0.000000,17.320000,17.450000,18.386841,23.623705,23.902655,21.278858,0.000000,0.000000
2,{6aae5295-0000-42ed-afd4-2ede06240002},176,13792,22,9,3529,0.094224300,0.367780000,0.890000,17.350000,30.180000,0.000000,0,-1,21,891,0.800000,0.980000,0.000000,17.260000,17.440000,18.190145,23.272038,22.660494,20.967722,0.000000,0.000000
2,{6aae5295-0000-42ed-afd4-2ede06240002},176,13920,20,9,3657,0.097641900,0.371200000,0.860000,17.430000,30.090000,0.000000,0,-1,20,892,0.870000,0.860000,0.000000,17.440000,17.430000,18.520355,22.764206,22.323132,20.154715,0.000000,0.000000
2,{6aae5295-0000-42ed-afd4-2ede06240002},176,14048,22,9,3785,0.101059500,0.374610000,0.740000,17.450000,30.110000,0.000000,0,-1,21,891,0.640000,0.850000,0.000000,17.350000,17.560000,19.350052,23.654699,23.480654,20.331144,0.000000,0.000000
2,{6aae5295-0000-42ed-afd4-2ede06240002},180,14176,20,9,3913,0.104477100,0.378020000,0.730000,17.580000,30.050000,0.000000,0,-1,20,892,0.590000,0.880000,0.000000,17.440000,17.730000,17.729998,22.110939,22.506714,19.897223,0.000000,0.000000
2,{6aae5295-0000-42ed-afd4-2ede06240002},180,14304,20,9,4041,0.107894700,0.381440000,0.790000,17.460000,30.080000,0.000000,0,-1,19,892,0.680000,0.920000,0.000000,17.340000,17.580000,17.212629,21.297932,21.151304,18.388033,0.000000,0.000000
2,{6aae5295-0000-42ed-afd4-2ede06240002},180,14432,18,9,4169,0.111312300,0.384850000,0.870000,17.520000,29.950000,0.000000,0,-1,19,892,0.770000,0.980000,0.000000,17.420000,17.630000,17.218590,20.937920,20.191669,18.929243,0.000000,0.000000
2,{6aae5295-0000-42ed-afd4-2ede06240002},180,14560,21,9,4297,0.114729900,0.388260000,0.900000,17.560000,30.010000,0.000000,0,-1,19,892,0.780000,1.030000,0.000000,17.440000,17.690000,17.577410,20.775795,20.968914,18.862486,0.000000,0.000000
2,{6aae5295-0000-42ed-afd4-2ede06240002},184,14688,19,9,4425,0.118147500,0.391680000,0.790000,17.530000,29.910000,0.000000,0,-1,18,892,0.610000,0.990000,0.000000,17.340000,17.720000,16.422272,19.892454,19.669533,18.171072,0.000000,0.000000
2,{6aae5295-0000-42ed-afd4-2ede06240002},184,14816,18,9,4553,0.121565100,0.395090000,0.800000,17.640000,29.950000,0.000000,0,-1,18,892,0.510000,1.090000,0.000000,17.360000,17.940000,16.176701,19.425154,19.388199,17.999411,0.000000,0.000000
2,{6aae5295-0000-42ed-afd4-2ede06240002},184,14944,19,9,4681,0.124982700,0.398500000,0.710000,17.720000,29.830000,0.000000,0,-1,18,893,0.570000,0.860000,0.000000,17.580000,17.870000,16.907454,19.519329,19.141436,17.563105,0.000000,0.000000
2,{6aae5295-0000-42ed-afd4-2ede06240002},184,15072,20,9,4809,0.128400300,0.401920000,0.860000,17.760000,29.870000,0.000000,0,-1,18,893,0.650000,1.080000,0.000000,17.550000,17.980000,17.372370,20.042658,20.399094,17.415285,0.000000,0.000000
2,{6aae5295-0000-42ed-afd4-2ede06240002},188,15968,13,9,5705,0.152323500,0.425810000,0.730000,17.790000,29.620000,0.000000,0,-1,15,894,0.600000,0.860000,0.000000,17.670000,17.920000,15.133619,16.149282,17.403364,14.883280,0.000000,0.000000
2,{6aae5295-0000-42ed-afd4-2ede06240002},188,16480,13,9,6217,0.165993900,0.439460000,0.750000,17.770000,29.500000,0.000000,0,-1,14,894,0.550000,0.960000,0.000000,17.570000,17.980000,14.252663,14.590025,16.329288,13.732910,0.000000,0.000000
2,{6aae5295-0000-42ed-afd4-2ede06240002},188,16992,13,9,6729,0.179664300,0.453120000,0.830000,17.840000,29.380000,0.000000,0,-1,14,895,0.690000,0.980000,0.000000,17.700000,17.990000,13.831854,13.521910,15.541315,13.235807,0.000000,0.000000
2,{6aae5295-0000-42ed-afd4-2ede06240002},188,17504,12,9,7241,0.193334700,0.466770000,0.850000,17.850000,29.250000,0.000000,0,-1,13,895,0.660000,1.060000,0.000000,17.660000,18.050000,13.475418,13.024807,14.441013,12.208223,0.000000,0.000000
2,{6aae5295-0000-42ed-afd4-2ede06240002},192,18016,12,9,7753,0.207005100,0.480420000,0.950000,17.960000,29.130000,0.000000,0,-1,12,896,0.680000,1.230000,0.000000,17.690000,18.240000,12.812614,12.238026,13.846159,11.352301,0.000000,0.000000
2,{6aae5295-0000-42ed-afd4-2ede06240002},192,18528,12,9,8265,0.220675500,0.494080000,1.070000,17.950000,29.010000,0.000000,0,-1,11,896,0.940000,1.210000,0.000000,17.820000,18.090000,12.357235,11.230707,13.064146,10.454655,0.000000,0.000000
2,{6aae5295-0000-42ed-afd4-2ede06240002},192,19040,12,9,8777,0.234345900,0.507730000,1.300000,17.920000,28.890000,0.000000,0,-1,11,897,1.160000,1.450000,0.000000,17.780000,18.080000,11.434555,10.981560,12.283325,10.043383,0.000000,0.000000
2,{6aae5295-0000-42ed-afd4-2ede06240002},192,19552,11,9,9289,0.248016300,0.521380000,1.210000,17.950000,28.760000,0.000000,0,-1,10,897,1.050000,1.370000,0.000000,17.800000,18.110000,10.871887,10.414124,12.009144,10.023117,0.000000,0.000000
2,{6aae5295-0000-42ed-afd4-2ede06240002},196,20064,11,9,9801,0.261686700,0.535040000,1.290000,17.990000,28.660000,0.000000,0,-1,10,898,1.270000,1.330000,0.000000,17.970000,18.020000,10.253191,9.779930,11.506081,9.191036,0.000000,0.000000
2,{6aae5295-0000-42ed-afd4-2ede06240002},196,20576,11,9,10313,0.275357100,0.548690000,1.350000,17.900000,28.530000,0.000000,0,-1,10,898,1.390000,1.310000,0.000000,17.950000,17.860000,10.298491,9.725094,11.150837,9.042025,0.000000,0.000000
2,{6aae5295-0000-42ed-afd4-2ede06240002},196,21088,11,9,10825,0.289027500,0.562340000,1.510000,18.050000,28.410000,0.000000,0,-1,9,899,1.470000,1.570000,0.000000,18.010000,18.100000,9.295940,9.567738,10.573864,8.614063,0.000000,0.000000
2,{6aae5295-0000-42ed-afd4-2ede06240002},196,21600,10,9,11337,0.302697900,0.575990000,1.540000,18.100000,28.290000,0.000000,0,-1,9,899,1.450000,1.650000,0.000000,18.000000,18.200000,9.315014,9.213686,10.238886,8.438826,0.000000,0.000000
2,{6aae5295-0000-42ed-afd4-2ede06240002},200,22112,11,9,11849,0.316368300,0.589650000,1.430000,18.090000,28.170000,0.000000,0,-1,8,900,1.530000,1.340000,0.000000,18.190000,18.000000,9.230375,8.354187,9.399652,8.172989,0.000000,0.000000
2,{6aae5295-0000-42ed-afd4-2ede06240002},200,22624,10,9,12361,0.330038700,0.603300000,1.530000,17.840000,28.050000,0.000000,0,-1,8,901,1.510000,1.560000,0.000000,17.820000,17.870000,8.645058,8.280277,9.154081,7.824898,0.000000,0.000000
2,{6aae5295-0000-42ed-afd4-2ede06240002},200,23136,9,9,12873,0.343709100,0.616960000,1.590000,17.980000,27.930000,0.000000,0,-1,8,901,1.760000,1.430000,0.000000,18.150000,17.820000,8.447170,8.007288,8.772612,7.302761,0.000000,0.000000
2,{6aae5295-0000-42ed-afd4-2ede06240002},200,23648,8,9,13385,0.357379500,0.630610000,1.690000,18.150000,27.810000,0.000000,0,-1,8,902,1.730000,1.670000,0.000000,18.190000,18.130000,8.567572,8.238554,8.668900,7.485151,0.000000,0.000000
2,{6aae5295-0000-42ed-afd4-2ede06240002},0,0,7,9,251881,6.725222700,0.000000000,5.010000,-0.500000,31.490000,0.000000,0,-1,166,885,4.970000,5.070000,0.000000,-0.560000,-0.460000,165.460110,189.759731,159.987211,149.499178,0.000000,0.000000
2,{6aae5295-0000-42ed-afd4-2ede06240002},0,32,9,9,251913,6.726077100,0.000850000,4.980000,-0.470000,31.630000,0.000000,0,-1,296,885,4.940000,5.030000,0.000000,-0.510000,-0.430000,289.705992,335.350037,289.405584,271.723270,0.000000,0.000000
2,{6aae5295-0000-42ed-afd4-2ede06240002},0,64,10,9,251945,6.726931500,0.001700000,4.930000,-0.470000,31.720000,0.000000,0,-1,450,884,4.900000,4.980000,0.000000,-0.520000,-0.440000,432.674885,501.608849,448.139906,419.969559,0.000000,0.000000
2,{6aae5295-0000-42ed-afd4-2ede06240002},0,96,11,9,251977,6.727785900,0.002560000,4.910000,-0.430000,31.770000,0.000000,0,-1,592,884,4.880000,4.950000,0.000000,-0.470000,-0.400000,557.916164,646.321774,603.168011,564.134121,0.000000,0.000000
2,{6aae5295-0000-42ed-afd4-2ede06240002},4,128,11,9,252009,6.728640300,0.003410000,4.890000,-0.370000,31.820000,0.000000,0,-1,690,884,4.860000,4.930000,0.000000,-0.410000,-0.340000,632.243156,732.972622,720.738173,674.452782,0.000000,0.000000
2,{6aae5295-0000-42ed-afd4-2ede06240002},4,160,10,9,252041,6.729494700,0.004260000,4.860000,-0.300000,31.870000,0.000000,0,-1,729,884,4.840000,4.900000,0.000000,-0.340000,-0.270000,644.768476,749.900341,786.062479,738.269091,0.000000,0.000000
2,{6aae5295-0000-42ed-afd4-2ede06240002},4,192,8,9,252073,6.730349100,0.005120000,4.830000,-0.210000,31.910000,0.000000,0,-1,723,884,4.810000,4.850000,0.000000,-0.230000,-0.190000,609.844923,712.544918,809.397697,763.547421,0.000000,0.000000
2,{6aae5295-0000-42ed-afd4-2ede06240002},4,224,8,9,252105,6.731203500,0.005970000,4.760000,-0.270000,31.920000,0.000000,0,-1,686,883,4.760000,4.780000,0.000000,-0.290000,-0.270000,543.912649,637.863874,803.662539,759.787560,0.000000,0.000000
2,{6aae5295-0000-42ed-afd4-2ede06240002},8,256,7,9,252137,6.732057900,0.006820000,4.700000,0.050000,31.890000,0.000000,0,-1,626,884,4.710000,4.700000,0.000000,0.060000,0.050000,460.458994,540.690422,774.438381,731.801987,0.000000,0.000000
2,{6aae5295-0000-42ed-afd4-2ede06240002},8,288,7,9,252169,6.732912300,0.007680000,4.670000,0.310000,31.830000,0.000000,0,-1,551,884,4.700000,4.650000,0.000000,0.340000,0.290000,373.240709,435.383320,722.177029,680.439472,0.000000,0.000000
2,{6aae5295-0000-42ed-afd4-2ede06240002},8,320,7,9,252201,6.733766700,0.008530000,4.670000,0.790000,31.810000,0.000000,0,-1,464,884,4.740000,4.610000,0.000000,0.850000,0.730000,289.922953,332.980156,644.748211,606.775284,0.000000,0.000000
2,{6aae5295-0000-42ed-afd4-2ede06240002},8,352,7,9,252233,6.734621100,0.009380000,4.700000,1.590000,31.830000,0.000000,0,-1,378,884,4.810000,4.590000,0.000000,1.700000,1.490000,218.783617,245.990753,551.900864,520.945787,0.000000,0.000000
