shot_id,guid,page_sequence,index,buf_idx,flags,time_tick,time_seconds,n,az_deg,el_deg,radial_velocity_mps,dist_m,sync_idx,sync_buf,snr,peak,az1_deg,az2_deg,az3_deg,el1_deg,el2_deg,pk0,pk1,pk2,pk3,pk4,pk5
4,{6aae52b9-0000-4256-afd4-256984ec0004},12,416,5,9,9641,0.257414700,0.011090000,4.120000,5.750000,30.000000,0.000000,0,-1,227,892,4.050000,4.200000,0.000000,5.680000,5.830000,225.622654,228.822231,232.807398,222.661495,0.000000,0.000000
4,{6aae52b9-0000-4256-afd4-256984ec0004},12,448,5,9,9673,0.258269100,0.011940000,4.110000,5.720000,30.040000,0.000000,0,-1,230,892,4.040000,4.190000,0.000000,5.650000,5.800000,235.693455,238.509178,228.327513,221.014023,0.000000,0.000000
4,{6aae52b9-0000-4256-afd4-256984ec0004},12,480,4,9,9705,0.259123500,0.012800000,4.110000,5.720000,30.080000,0.000000,0,-1,228,892,4.080000,4.160000,0.000000,5.690000,5.770000,236.902237,242.532492,216.860771,216.207504,0.000000,0.000000
4,{6aae52b9-0000-4256-afd4-256984ec0004},16,512,4,9,9737,0.259977900,0.013650000,4.080000,5.740000,30.090000,0.000000,0,-1,219,892,4.110000,4.070000,0.000000,5.770000,5.720000,229.663849,241.092443,200.730562,207.060575,0.000000,0.000000
4,{6aae52b9-0000-4256-afd4-256984ec0004},16,544,3,9,9769,0.260832300,0.014500000,4.030000,5.750000,30.060000,0.000000,0,-1,208,892,4.120000,3.950000,0.000000,5.840000,5.670000,217.638016,236.535072,184.260607,194.685459,0.000000,0.000000
4,{6aae52b9-0000-4256-afd4-256984ec0004},16,576,3,9,9801,0.261686700,0.015360000,3.970000,5.710000,30.030000,0.000000,0,-1,199,892,4.070000,3.880000,0.000000,5.820000,5.620000,207.628012,233.495235,174.394846,183.757544,0.000000,0.000000
4,{6aae52b9-0000-4256-afd4-256984ec0004},16,608,3,9,9833,0.262541100,0.016210000,3.930000,5.620000,30.020000,0.000000,0,-1,198,892,4.010000,3.860000,0.000000,5.700000,5.540000,205.602646,237.268209,172.259808,177.164078,0.000000,0.000000
4,{6aae52b9-0000-4256-afd4-256984ec0004},20,640,3,9,9865,0.263395500,0.017060000,3.900000,5.470000,30.040000,0.000000,0,-1,202,892,3.950000,3.850000,0.000000,5.520000,5.420000,210.566521,247.884989,175.105333,175.976753,0.000000,0.000000
4,{6aae52b9-0000-4256-afd4-256984ec0004},20,672,3,9,9897,0.264249900,0.017920000,3.820000,5.270000,30.100000,0.000000,0,-1,209,892,3.860000,3.800000,0.000000,5.310000,5.250000,218.410492,261.271000,179.316998,178.889036,0.000000,0.000000
4,{6aae52b9-0000-4256-afd4-256984ec0004},20,704,4,9,9929,0.265104300,0.018770000,3.690000,5.050000,30.190000,0.000000,0,-1,219,891,3.730000,3.660000,0.000000,5.090000,5.020000,231.157541,278.202295,185.736418,186.148882,0.000000,0.000000
4,{6aae52b9-0000-4256-afd4-256984ec0004},20,736,4,9,9961,0.265958700,0.019620000,3.590000,4.830000,30.250000,0.000000,0,-1,235,891,3.640000,3.550000,0.000000,4.880000,4.790000,247.299671,297.455788,198.125839,198.715925,0.000000,0.000000
4,{6aae52b9-0000-4256-afd4-256984ec0004},24,768,4,9,9993,0.266813100,0.020480000,3.560000,4.700000,30.290000,0.000000,0,-1,252,891,3.600000,3.530000,0.000000,4.740000,4.670000,261.784792,312.649012,217.002630,216.833353,0.000000,0.000000
4,{6aae52b9-0000-4256-afd4-256984ec0004},24,800,5,9,10025,0.267667500,0.021330000,3.580000,4.660000,30.290000,0.000000,0,-1,266,891,3.610000,3.570000,0.000000,4.680000,4.650000,271.955729,320.316553,239.360332,235.986710,0.000000,0.000000
4,{6aae52b9-0000-4256-afd4-256984ec0004},24,832,5,9,10057,0.268521900,0.022180000,3.640000,4.720000,30.290000,0.000000,0,-1,276,891,3.660000,3.640000,0.000000,4.740000,4.720000,275.461674,320.447683,260.432959,251.326561,0.000000,0.000000
4,{6aae52b9-0000-4256-afd4-256984ec0004},24,864,5,9,10089,0.269376300,0.023040000,3.710000,4.850000,30.310000,0.000000,0,-1,278,891,3.700000,3.720000,0.000000,4.850000,4.870000,268.534422,310.258865,275.927782,261.201859,0.000000,0.000000
4,{6aae52b9-0000-4256-afd4-256984ec0004},28,896,6,9,10121,0.270230700,0.023890000,3.750000,4.920000,30.330000,0.000000,0,-1,272,890,3.710000,3.790000,0.000000,4.890000,4.970000,253.361464,291.161537,283.151865,264.921188,0.000000,0.000000
4,{6aae52b9-0000-4256-afd4-256984ec0004},28,928,6,9,10153,0.271085100,0.024740000,3.730000,5.140000,30.370000,0.000000,0,-1,263,890,3.670000,3.800000,0.000000,5.080000,5.220000,235.342979,269.193649,285.313129,264.755487,0.000000,0.000000
4,{6aae52b9-0000-4256-afd4-256984ec0004},28,960,7,9,10185,0.271939500,0.025600000,3.670000,5.370000,30.410000,0.000000,0,-1,254,890,3.560000,3.790000,0.000000,5.260000,5.490000,218.998194,248.101950,286.422968,263.693333,0.000000,0.000000
4,{6aae52b9-0000-4256-afd4-256984ec0004},28,992,8,9,10217,0.272793900,0.026450000,3.590000,5.570000,30.440000,0.000000,0,-1,246,890,3.440000,3.760000,0.000000,5.420000,5.730000,207.220316,230.530500,287.612677,262.640715,0.000000,0.000000
4,{6aae52b9-0000-4256-afd4-256984ec0004},32,1024,9,9,10249,0.273648300,0.027300000,3.540000,5.730000,30.440000,0.000000,0,-1,243,890,3.390000,3.700000,0.000000,5.580000,5.890000,201.286077,219.483376,289.635658,262.595415,0.000000,0.000000
4,{6aae52b9-0000-4256-afd4-256984ec0004},32,1056,9,9,10281,0.274502700,0.028160000,3.530000,5.900000,30.410000,0.000000,0,-1,243,890,3.430000,3.650000,0.000000,5.790000,6.010000,200.105906,215.421915,293.674469,265.997648,0.000000,0.000000
4,{6aae52b9-0000-4256-afd4-256984ec0004},32,1088,9,9,10313,0.275357100,0.029010000,3.570000,6.090000,30.400000,0.000000,0,-1,247,890,3.540000,3.610000,0.000000,6.060000,6.130000,201.154947,216.317177,299.327374,274.026394,0.000000,0.000000
4,{6aae52b9-0000-4256-afd4-256984ec0004},32,1120,9,9,10345,0.276211500,0.029860000,3.600000,6.320000,30.400000,0.000000,0,-1,252,890,3.650000,3.560000,0.000000,6.360000,6.280000,201.950073,219.391584,305.397511,283.998251,0.000000,0.000000
4,{6aae52b9-0000-4256-afd4-256984ec0004},36,1152,9,9,10377,0.277065900,0.030720000,3.610000,6.570000,30.440000,0.000000,0,-1,255,890,3.710000,3.520000,0.000000,6.680000,6.480000,200.839043,221.718550,310.195684,292.667150,0.000000,0.000000
4,{6aae52b9-0000-4256-afd4-256984ec0004},36,1184,9,9,10409,0.277920300,0.031570000,3.570000,6.840000,30.480000,0.000000,0,-1,257,890,3.700000,3.450000,0.000000,6.970000,6.720000,198.702812,221.515894,312.247276,297.693014,0.000000,0.000000
4,{6aae52b9-0000-4256-afd4-256984ec0004},36,1216,9,9,10441,0.278774700,0.032420000,3.510000,7.120000,30.520000,0.000000,0,-1,256,890,3.660000,3.370000,0.000000,7.260000,6.980000,196.627378,220.239162,311.759710,298.384428,0.000000,0.000000
4,{6aae52b9-0000-4256-afd4-256984ec0004},36,1248,9,9,10473,0.279629100,0.033280000,3.420000,7.390000,30.520000,0.000000,0,-1,254,890,3.560000,3.290000,0.000000,7.540000,7.260000,195.660591,219.606161,310.014486,295.695066,0.000000,0.000000
4,{6aae52b9-0000-4256-afd4-256984ec0004},40,1280,9,9,10505,0.280483500,0.034130000,3.330000,7.660000,30.510000,0.000000,0,-1,253,890,3.440000,3.230000,0.000000,7.760000,7.560000,196.701288,220.135450,308.128595,290.874243,0.000000,0.000000
4,{6aae52b9-0000-4256-afd4-256984ec0004},40,1312,9,9,10537,0.281337900,0.034980000,3.250000,7.880000,30.510000,0.000000,0,-1,253,890,3.300000,3.210000,0.000000,7.930000,7.840000,200.161934,221.748352,306.469202,285.099745,0.000000,0.000000
4,{6aae52b9-0000-4256-afd4-256984ec0004},40,1344,10,9,10569,0.282192300,0.035840000,3.200000,8.060000,30.510000,0.000000,0,-1,253,890,3.190000,3.220000,0.000000,8.050000,8.090000,205.562115,224.525928,304.681063,279.166698,0.000000,0.000000
4,{6aae52b9-0000-4256-afd4-256984ec0004},40,1376,10,9,10601,0.283046700,0.036690000,3.180000,8.220000,30.520000,0.000000,0,-1,254,890,3.120000,3.260000,0.000000,8.160000,8.300000,211.219788,229.064226,302.034616,274.380445,0.000000,0.000000
4,{6aae52b9-0000-4256-afd4-256984ec0004},44,1408,10,9,10633,0.283901100,0.037540000,3.180000,8.360000,30.530000,0.000000,0,-1,253,890,3.070000,3.290000,0.000000,8.250000,8.470000,215.183496,233.662128,296.862125,269.879103,0.000000,0.000000
4,{6aae52b9-0000-4256-afd4-256984ec0004},44,1440,11,9,10665,0.284755500,0.038400000,3.140000,8.520000,30.560000,0.000000,0,-1,250,889,3.010000,3.280000,0.000000,8.380000,8.660000,215.601921,235.899687,286.881924,263.968706,0.000000,0.000000
4,{6aae52b9-0000-4256-afd4-256984ec0004},44,1472,12,9,10697,0.285609900,0.039250000,3.110000,8.600000,30.600000,0.000000,0,-1,243,889,2.970000,3.250000,0.000000,8.470000,8.750000,213.035345,234.092474,272.371769,255.776644,0.000000,0.000000
4,{6aae52b9-0000-4256-afd4-256984ec0004},44,1504,12,9,10729,0.286464300,0.040100000,3.070000,8.700000,30.650000,0.000000,0,-1,235,889,2.970000,3.190000,0.000000,8.600000,8.810000,209.798813,229.338408,258.235931,245.610476,0.000000,0.000000
4,{6aae52b9-0000-4256-afd4-256984ec0004},48,1536,12,9,10761,0.287318700,0.040960000,3.070000,8.830000,30.650000,0.000000,0,-1,229,889,3.020000,3.130000,0.000000,8.780000,8.890000,207.259655,225.130320,248.386860,237.067938,0.000000,0.000000
4,{6aae52b9-0000-4256-afd4-256984ec0004},48,1568,11,9,10793,0.288173100,0.041810000,3.060000,8.980000,30.610000,0.000000,0,-1,227,889,3.050000,3.070000,0.000000,8.980000,8.990000,206.421614,224.907398,244.585276,234.097242,0.000000,0.000000
4,{6aae52b9-0000-4256-afd4-256984ec0004},48,1600,11,9,10825,0.289027500,0.042660000,3.010000,9.130000,30.560000,0.000000,0,-1,229,889,3.040000,2.980000,0.000000,9.170000,9.110000,207.592249,228.292942,246.363878,235.805511,0.000000,0.000000
4,{6aae52b9-0000-4256-afd4-256984ec0004},48,1632,12,9,10857,0.289881900,0.043520000,2.920000,9.270000,30.550000,0.000000,0,-1,229,890,2.970000,2.880000,0.000000,9.320000,9.220000,208.708048,228.949785,247.876644,234.879255,0.000000,0.000000
4,{6aae52b9-0000-4256-afd4-256984ec0004},52,1664,12,9,10889,0.290736300,0.044370000,2.900000,9.400000,30.590000,0.000000,0,-1,226,889,2.960000,2.840000,0.000000,9.470000,9.350000,208.702087,224.175453,245.684385,226.575136,0.000000,0.000000
4,{6aae52b9-0000-4256-afd4-256984ec0004},52,1696,12,9,10921,0.291590700,0.045220000,2.900000,9.530000,30.650000,0.000000,0,-1,220,889,2.970000,2.850000,0.000000,9.590000,9.470000,206.753016,219.720602,239.408016,216.592550,0.000000,0.000000
4,{6aae52b9-0000-4256-afd4-256984ec0004},52,1728,13,9,10953,0.292445100,0.046080000,2.920000,9.650000,30.660000,0.000000,0,-1,215,889,2.970000,2.880000,0.000000,9.700000,9.620000,203.324556,217.714310,230.946541,208.438635,0.000000,0.000000
4,{6aae52b9-0000-4256-afd4-256984ec0004},52,1760,13,9,10985,0.293299500,0.046930000,2.910000,9.780000,30.630000,0.000000,0,-1,209,889,2.920000,2.920000,0.000000,9.780000,9.780000,198.751688,216.656923,221.674442,203.113556,0.000000,0.000000
4,{6aae52b9-0000-4256-afd4-256984ec0004},56,1792,13,9,11017,0.294153900,0.047780000,2.850000,9.860000,30.590000,0.000000,0,-1,204,889,2.810000,2.900000,0.000000,9.820000,9.900000,193.808079,212.752819,213.172436,199.832916,0.000000,0.000000
4,{6aae52b9-0000-4256-afd4-256984ec0004},56,1824,14,9,11049,0.295008300,0.048640000,2.820000,9.870000,30.590000,0.000000,0,-1,198,889,2.750000,2.900000,0.000000,9.800000,9.950000,190.539360,202.006102,206.866264,193.427801,0.000000,0.000000
4,{6aae52b9-0000-4256-afd4-256984ec0004},56,1856,15,9,11081,0.295862700,0.049490000,2.890000,9.830000,30.620000,0.000000,0,-1,192,889,2.810000,2.970000,0.000000,9.760000,9.910000,189.450979,192.894936,200.626850,187.758207,0.000000,0.000000
4,{6aae52b9-0000-4256-afd4-256984ec0004},56,1888,16,9,11113,0.296717100,0.050340000,3.010000,9.770000,30.640000,0.000000,0,-1,191,889,3.010000,3.030000,0.000000,9.760000,9.780000,191.036463,193.176270,193.903446,187.052488,0.000000,0.000000
4,{6aae52b9-0000-4256-afd4-256984ec0004},60,1920,18,9,11145,0.297571500,0.051200000,3.080000,9.730000,30.620000,0.000000,0,-1,193,889,3.200000,2.970000,0.000000,9.850000,9.620000,192.874670,203.324556,186.655521,190.683603,0.000000,0.000000
4,{6aae52b9-0000-4256-afd4-256984ec0004},60,1952,20,9,11177,0.298425900,0.052050000,3.030000,9.770000,30.600000,0.000000,0,-1,193,889,3.300000,2.760000,0.000000,10.040000,9.500000,190.241337,215.991735,177.855492,191.272497,0.000000,0.000000
4,{6aae52b9-0000-4256-afd4-256984ec0004},60,1984,21,9,11209,0.299280300,0.052900000,2.900000,9.900000,30.630000,0.000000,0,-1,186,889,3.320000,2.490000,0.000000,10.320000,9.490000,177.780390,220.104456,166.264772,182.989836,0.000000,0.000000
4,{6aae52b9-0000-4256-afd4-256984ec0004},60,2016,21,9,11241,0.300134700,0.053760000,2.720000,10.100000,30.690000,0.000000,0,-1,172,889,3.240000,2.210000,0.000000,10.620000,9.590000,156.328678,212.599039,154.333115,169.645548,0.000000,0.000000
4,{6aae52b9-0000-4256-afd4-256984ec0004},64,2048,19,9,11273,0.300989100,0.054610000,2.500000,10.320000,30.730000,0.000000,0,-1,159,889,3.020000,1.990000,0.000000,10.840000,9.810000,134.489536,197.966099,147.408247,157.678127,0.000000,0.000000
4,{6aae52b9-0000-4256-afd4-256984ec0004},64,2080,18,9,11305,0.301843500,0.055460000,2.230000,10.430000,30.720000,0.000000,0,-1,150,889,2.620000,1.850000,0.000000,10.820000,10.050000,120.609999,182.098150,149.129629,150.632858,0.000000,0.000000
4,{6aae52b9-0000-4256-afd4-256984ec0004},64,2112,19,9,11337,0.302697900,0.056320000,2.030000,10.380000,30.690000,0.000000,0,-1,148,889,2.200000,1.860000,0.000000,10.560000,10.210000,118.522644,167.555809,161.345005,147.892237,0.000000,0.000000
4,{6aae52b9-0000-4256-afd4-256984ec0004},64,2144,20,9,11369,0.303552300,0.057170000,2.060000,10.290000,30.680000,0.000000,0,-1,151,889,2.040000,2.090000,0.000000,10.270000,10.320000,126.826763,154.883862,179.101229,146.470070,0.000000,0.000000
4,{6aae52b9-0000-4256-afd4-256984ec0004},68,2176,22,9,11401,0.304406700,0.058020000,2.330000,10.230000,30.690000,0.000000,0,-1,155,889,2.190000,2.490000,0.000000,10.080000,10.390000,138.286352,145.447254,192.570686,146.318674,0.000000,0.000000
4,{6aae52b9-0000-4256-afd4-256984ec0004},68,2208,24,9,11433,0.305261100,0.058880000,2.740000,10.210000,30.710000,0.000000,0,-1,157,889,2.550000,2.950000,0.000000,10.010000,10.420000,145.709515,140.656233,195.653439,148.580074,0.000000,0.000000
4,{6aae52b9-0000-4256-afd4-256984ec0004},68,2240,25,9,11465,0.306115500,0.059730000,3.090000,10.230000,30.690000,0.000000,0,-1,156,889,2.920000,3.260000,0.000000,10.060000,10.400000,146.268606,141.303539,186.822414,154.050589,0.000000,0.000000
4,{6aae52b9-0000-4256-afd4-256984ec0004},68,2272,26,9,11497,0.306969900,0.060580000,3.170000,10.320000,30.660000,0.000000,0,-1,154,889,3.140000,3.200000,0.000000,10.290000,10.360000,140.633583,147.686005,169.744492,162.106752,0.000000,0.000000
4,{6aae52b9-0000-4256-afd4-256984ec0004},72,2304,27,9,11529,0.307824300,0.061440000,2.930000,10.540000,30.630000,0.000000,0,-1,151,889,3.130000,2.740000,0.000000,10.740000,10.350000,131.349564,157.635212,152.831078,168.173313,0.000000,0.000000
4,{6aae52b9-0000-4256-afd4-256984ec0004},72,2336,29,9,11561,0.308678700,0.062290000,2.460000,10.890000,30.610000,0.000000,0,-1,147,889,2.910000,2.010000,0.000000,11.340000,10.440000,120.340586,165.547132,143.772364,166.002512,0.000000,0.000000
4,{6aae52b9-0000-4256-afd4-256984ec0004},72,2368,30,9,11593,0.309533100,0.063140000,1.930000,11.230000,30.630000,0.000000,0,-1,142,889,2.500000,1.360000,0.000000,11.800000,10.660000,109.517574,165.556669,146.522522,153.700113,0.000000,0.000000
4,{6aae52b9-0000-4256-afd4-256984ec0004},72,2400,30,9,11625,0.310387500,0.064000000,1.500000,11.400000,30.710000,0.000000,0,-1,139,889,1.840000,1.170000,0.000000,11.750000,11.070000,104.675293,155.489445,161.641836,138.396025,0.000000,0.000000
4,{6aae52b9-0000-4256-afd4-256984ec0004},76,2432,30,9,11657,0.311241900,0.064850000,1.340000,11.400000,30.780000,0.000000,0,-1,141,889,1.060000,1.630000,0.000000,11.120000,11.690000,112.901926,140.465498,185.904503,131.752491,0.000000,0.000000
4,{6aae52b9-0000-4256-afd4-256984ec0004},76,2464,32,9,11689,0.312096300,0.065700000,1.900000,11.220000,30.790000,0.000000,0,-1,152,888,1.240000,2.570000,0.000000,10.560000,11.890000,135.010481,129.364729,213.952065,137.273073,0.000000,0.000000
4,{6aae52b9-0000-4256-afd4-256984ec0004},76,2496,34,9,11721,0.312950700,0.066560000,2.300000,11.040000,30.730000,0.000000,0,-1,171,889,1.270000,3.330000,0.000000,10.010000,12.080000,169.312954,127.164125,240.926743,154.539347,0.000000,0.000000
4,{6aae52b9-0000-4256-afd4-256984ec0004},76,2528,35,9,11753,0.313805100,0.067410000,3.010000,10.750000,30.620000,0.000000,0,-1,194,889,2.160000,3.870000,0.000000,9.910000,11.610000,208.942890,135.408640,262.401104,180.635452,0.000000,0.000000
4,{6aae52b9-0000-4256-afd4-256984ec0004},80,2560,38,9,11785,0.314659500,0.068260000,3.720000,10.480000,30.520000,0.000000,0,-1,217,890,3.040000,4.400000,0.000000,9.810000,11.170000,240.310431,154.186487,273.717642,208.277702,0.000000,0.000000
4,{6aae52b9-0000-4256-afd4-256984ec0004},80,2592,39,9,11817,0.315513900,0.069110000,4.160000,10.440000,30.450000,0.000000,0,-1,233,890,3.630000,4.710000,0.000000,9.910000,10.990000,254.164934,178.960562,270.373821,232.242346,0.000000,0.000000
4,{6aae52b9-0000-4256-afd4-256984ec0004},80,2624,38,9,11849,0.316368300,0.069970000,4.500000,10.450000,30.420000,0.000000,0,-1,235,890,4.040000,4.980000,0.000000,9.990000,10.930000,246.647596,200.899839,248.609781,248.523951,0.000000,0.000000
4,{6aae52b9-0000-4256-afd4-256984ec0004},80,2656,39,9,11881,0.317222700,0.070820000,4.750000,10.480000,30.440000,0.000000,0,-1,222,890,4.320000,5.190000,0.000000,10.040000,10.920000,218.024254,213.091373,207.324028,253.175497,0.000000,0.000000
4,{6aae52b9-0000-4256-afd4-256984ec0004},84,2688,39,9,11913,0.318077100,0.071680000,4.870000,10.500000,30.520000,0.000000,0,-1,195,890,4.450000,5.300000,0.000000,10.080000,10.940000,174.405575,212.628841,152.473450,244.027376,0.000000,0.000000
4,{6aae52b9-0000-4256-afd4-256984ec0004},84,2720,37,9,11945,0.318931500,0.072530000,4.060000,10.780000,30.650000,0.000000,0,-1,162,889,3.820000,4.310000,0.000000,10.530000,11.030000,129.773617,199.968815,105.433464,222.480297,0.000000,0.000000
4,{6aae52b9-0000-4256-afd4-256984ec0004},84,2752,33,9,11977,0.319785900,0.073380000,2.640000,11.270000,30.790000,0.000000,0,-1,133,888,2.770000,2.520000,0.000000,11.400000,11.150000,99.408627,178.301334,82.814693,193.129778,0.000000,0.000000
4,{6aae52b9-0000-4256-afd4-256984ec0004},84,2784,33,9,12009,0.320640300,0.074240000,1.400000,11.660000,30.820000,0.000000,0,-1,118,888,1.780000,1.030000,0.000000,12.030000,11.290000,85.875988,154.284239,79.654455,163.580179,0.000000,0.000000
4,{6aae52b9-0000-4256-afd4-256984ec0004},88,2816,33,9,12041,0.321494700,0.075090000,0.820000,11.760000,30.790000,0.000000,0,-1,114,888,1.090000,0.560000,0.000000,12.030000,11.500000,87.645054,134.589672,96.818209,140.811205,0.000000,0.000000
4,{6aae52b9-0000-4256-afd4-256984ec0004},88,2848,35,9,12073,0.322349100,0.075940000,0.650000,11.830000,30.740000,0.000000,0,-1,117,889,0.740000,0.570000,0.000000,11.920000,11.740000,100.272894,123.339891,120.947361,128.327608,0.000000,0.000000
4,{6aae52b9-0000-4256-afd4-256984ec0004},88,2880,38,9,12105,0.323203500,0.076800000,1.350000,11.900000,30.710000,0.000000,0,-1,122,889,1.280000,1.430000,0.000000,11.820000,11.980000,112.231970,120.604038,135.900974,125.588179,0.000000,0.000000
4,{6aae52b9-0000-4256-afd4-256984ec0004},88,2912,41,9,12137,0.324057900,0.077650000,1.930000,11.990000,30.690000,0.000000,0,-1,126,889,1.800000,2.070000,0.000000,11.860000,12.130000,117.088556,123.559237,139.540434,129.237175,0.000000,0.000000
4,{6aae52b9-0000-4256-afd4-256984ec0004},92,2944,40,9,12169,0.324912300,0.078500000,2.190000,12.090000,30.720000,0.000000,0,-1,127,889,2.090000,2.310000,0.000000,11.980000,12.210000,115.085840,127.459764,135.251284,133.535862,0.000000,0.000000
4,{6aae52b9-0000-4256-afd4-256984ec0004},92,2976,38,9,12201,0.325766700,0.079360000,2.110000,12.220000,30.760000,0.000000,0,-1,124,889,2.080000,2.150000,0.000000,12.190000,12.260000,109.301805,128.329992,128.555298,133.484602,0.000000,0.000000
4,{6aae52b9-0000-4256-afd4-256984ec0004},92,3104,29,9,12329,0.329184300,0.082770000,0.700000,12.460000,30.720000,0.000000,0,-1,114,889,0.560000,0.850000,0.000000,12.320000,12.610000,111.248493,104.794502,145.078897,98.928213,0.000000,0.000000
4,{6aae52b9-0000-4256-afd4-256984ec0004},92,3232,37,9,12457,0.332601900,0.086180000,3.120000,12.530000,30.650000,0.000000,0,-1,152,889,2.650000,3.610000,0.000000,12.050000,13.010000,173.579454,119.355917,199.849606,120.486021,0.000000,0.000000
4,{6aae52b9-0000-4256-afd4-256984ec0004},96,3360,43,9,12585,0.336019500,0.089600000,4.280000,12.370000,30.550000,0.000000,0,-1,175,890,4.210000,4.360000,0.000000,12.300000,12.450000,176.907778,174.744129,171.068907,178.713799,0.000000,0.000000
4,{6aae52b9-0000-4256-afd4-256984ec0004},96,3488,39,9,12713,0.339437100,0.093010000,3.170000,12.840000,30.670000,0.000000,0,-1,149,889,3.780000,2.570000,0.000000,13.450000,12.240000,123.682022,189.599991,110.189915,175.611973,0.000000,0.000000
4,{6aae52b9-0000-4256-afd4-256984ec0004},96,3616,38,9,12841,0.342854700,0.096420000,1.230000,13.360000,30.650000,0.000000,0,-1,116,889,2.110000,0.370000,0.000000,14.230000,12.490000,88.582039,149.302483,104.855299,125.716925,0.000000,0.000000
4,{6aae52b9-0000-4256-afd4-256984ec0004},96,3744,38,9,12969,0.346272300,0.099840000,0.960000,13.490000,30.700000,0.000000,0,-1,104,889,1.250000,0.680000,0.000000,13.780000,13.210000,91.490746,114.322901,116.657019,95.429420,0.000000,0.000000
4,{6aae52b9-0000-4256-afd4-256984ec0004},100,3872,38,9,13097,0.349689900,0.103250000,1.470000,13.700000,30.640000,0.000000,0,-1,100,889,1.530000,1.410000,0.000000,13.760000,13.640000,93.311071,104.345083,109.596252,94.079971,0.000000,0.000000
