shot_id,guid,track_id,point_index,frame_number,timestamp,u_px,v_px,radius_px,circularity_factor,shutter_time_ms
4,{6aae52b9-0000-4256-afd4-256984ec0004},0,0,20,1789809337.411052942,255.381622,267.093475,10.667013,0.780828,1.000000
4,{6aae52b9-0000-4256-afd4-256984ec0004},0,1,22,1789809337.422188997,237.147491,289.142822,12.711132,0.220390,1.000000
4,{6aae52b9-0000-4256-afd4-256984ec0004},0,2,23,1789809337.427654028,225.509003,276.905029,13.229897,0.243659,1.000000
4,{6aae52b9-0000-4256-afd4-256984ec0004},0,3,24,1789809337.433178902,216.585068,258.502289,12.614846,0.176982,1.000000
4,{6aae52b9-0000-4256-afd4-256984ec0004},0,4,25,1789809337.438709021,245.032974,335.375793,17.082029,0.578388,1.000000
4,{6aae52b9-0000-4256-afd4-256984ec0004},0,5,26,1789809337.444253922,193.571289,216.262497,9.528282,0.195421,1.000000
