shot_id,guid,track_id,point_index,frame_number,timestamp,u_px,v_px,radius_px,circularity_factor,shutter_time_ms
4,{6aae52b9-0000-4256-afd4-256984ec0004},2,0,0,1789809337.300457001,245.549530,323.140167,12.189972,95.000000,1.000000
4,{6aae52b9-0000-4256-afd4-256984ec0004},3,0,0,1789809337.300457001,0.000000,0.596995,0.031399,0.968644,1.000000
4,{6aae52b9-0000-4256-afd4-256984ec0004},4,0,0,1789809337.401839018,0.000000,0.000000,1.000000,95.000000,1.000000
4,{6aae52b9-0000-4256-afd4-256984ec0004},6,0,0,1789809337.300457001,245.549530,323.140167,12.189972,0.948698,1.000000
