shot_id,guid,page_sequence,index,buf_idx,flags,time_tick,time_seconds,n,az_deg,el_deg,radial_velocity_mps,dist_m,sync_idx,sync_buf,snr,peak,az1_deg,az2_deg,az3_deg,el1_deg,el2_deg,pk0,pk1,pk2,pk3,pk4,pk5
1,{6aab45ff-0000-4211-aff0-2115e3cc0001},0,0,8,9,115049,3.071808300,0.000000000,-1.990000,-0.890000,13.110000,0.000000,0,-1,415,966,-1.990000,-1.990000,0.000000,-0.890000,-0.890000,408.306122,435.923338,442.740917,376.588106,0.000000,0.000000
1,{6aab45ff-0000-4211-aff0-2115e3cc0001},0,64,9,9,115113,3.073517100,0.001700000,-2.320000,-0.820000,13.150000,0.000000,0,-1,426,966,-2.360000,-2.280000,0.000000,-0.870000,-0.790000,353.988409,476.913452,415.986776,464.063883,0.000000,0.000000
1,{6aab45ff-0000-4211-aff0-2115e3cc0001},0,128,14,9,115177,3.075225900,0.003410000,-3.040000,-0.670000,13.220000,0.000000,0,-1,401,966,-3.020000,-3.060000,0.000000,-0.650000,-0.700000,303.299427,436.929464,393.644571,476.852655,0.000000,0.000000
1,{6aab45ff-0000-4211-aff0-2115e3cc0001},0,192,15,9,115241,3.076934700,0.005120000,-3.550000,-0.370000,13.270000,0.000000,0,-1,383,966,-3.440000,-3.680000,0.000000,-0.250000,-0.490000,292.330980,362.714529,432.068110,446.047783,0.000000,0.000000
1,{6aab45ff-0000-4211-aff0-2115e3cc0001},4,256,16,9,115305,3.078643500,0.006820000,-3.350000,0.020000,13.280000,0.000000,0,-1,365,966,-3.240000,-3.460000,0.000000,0.140000,-0.080000,271.780491,303.021669,458.362103,432.115793,0.000000,0.000000
1,{6aab45ff-0000-4211-aff0-2115e3cc0001},4,320,18,9,115369,3.080352300,0.008530000,-3.490000,0.400000,13.330000,0.000000,0,-1,318,965,-3.380000,-3.620000,0.000000,0.520000,0.280000,220.597982,234.580040,428.036451,392.583609,0.000000,0.000000
1,{6aab45ff-0000-4211-aff0-2115e3cc0001},4,384,15,9,115433,3.082061100,0.010240000,-3.540000,1.220000,13.340000,0.000000,0,-1,268,965,-3.520000,-3.580000,0.000000,1.260000,1.200000,177.925825,169.633627,394.176245,338.914394,0.000000,0.000000
1,{6aab45ff-0000-4211-aff0-2115e3cc0001},4,448,14,9,115497,3.083769900,0.011940000,-3.320000,2.570000,13.240000,0.000000,0,-1,233,966,-3.170000,-3.490000,0.000000,2.730000,2.410000,131.629705,174.089670,317.442417,324.996710,0.000000,0.000000
1,{6aab45ff-0000-4211-aff0-2115e3cc0001},8,512,12,9,115561,3.085478700,0.013650000,-4.080000,4.140000,13.320000,0.000000,0,-1,198,965,-3.570000,-4.610000,0.000000,4.660000,3.620000,99.155903,174.448490,243.548155,281.258821,0.000000,0.000000
1,{6aab45ff-0000-4211-aff0-2115e3cc0001},8,576,12,9,115625,3.087187500,0.015360000,-5.400000,5.100000,13.460000,0.000000,0,-1,167,965,-5.530000,-5.280000,0.000000,4.970000,5.230000,95.319748,148.046017,254.861116,192.936659,0.000000,0.000000
1,{6aab45ff-0000-4211-aff0-2115e3cc0001},8,896,18,9,115945,3.095731500,0.023890000,-2.970000,5.310000,13.480000,0.000000,0,-1,171,965,-3.620000,-2.330000,0.000000,4.680000,5.960000,175.845623,151.667595,199.079514,182.468891,0.000000,0.000000
1,{6aab45ff-0000-4211-aff0-2115e3cc0001},8,960,14,9,116009,3.097440300,0.025600000,-4.040000,5.790000,13.580000,0.000000,0,-1,156,964,-4.100000,-3.980000,0.000000,5.730000,5.860000,164.064169,181.368589,143.865347,139.386654,0.000000,0.000000
